Lat,emmean,lower.HPD,upper.HPD,Major.group
-16.23,26.5631512,21.27394105,31.49993796,Reptile
-15.98,26.61601104,21.31015007,31.56219036,Reptile
-15.73,26.66687791,21.3373311,31.62444276,Reptile
-15.48,26.73145789,21.38256812,31.69316988,Reptile
-15.23,26.79734665,21.41877714,31.76352935,Reptile
-14.98,26.84556897,21.45498616,31.83388882,Reptile
-14.73,26.89955351,21.49119519,31.9042483,Reptile
-14.48,26.95266245,21.52740421,31.97460777,Reptile
-14.23,27.00037881,21.5409413,32.01391801,Reptile
-13.98,27.05849988,21.59289915,32.09324006,Reptile
-13.73,27.11783186,21.70457575,32.22331633,Reptile
-13.48,27.17349902,21.72772692,32.26487172,Reptile
-13.23,27.23265576,21.78534431,32.34245869,Reptile
-12.98,27.29060237,21.83669872,32.42918165,Reptile
-12.73,27.3519646,21.90973202,32.53049366,Reptile
-12.48,27.41262799,21.90464629,32.56917236,Reptile
-12.23,27.47793533,22.01431106,32.68240484,Reptile
-11.98,27.5375561,22.0605269,32.72781646,Reptile
-11.73,27.59424893,22.11102248,32.8610575,Reptile
-11.48,27.66004852,22.10655209,32.89892353,Reptile
-11.23,27.72519436,22.16443556,32.99876573,Reptile
-10.98,27.78270519,22.21639342,33.07536523,Reptile
-10.73,27.83725794,22.26390379,33.16358609,Reptile
-10.48,27.89955832,22.29494349,33.22070144,Reptile
-10.23,27.95978623,22.3259832,33.28307081,Reptile
-9.98,28.01606554,22.44824708,33.43192731,Reptile
-9.73,28.07473492,22.46143632,33.47277223,Reptile
-9.48,28.131246,22.50050381,33.53741039,Reptile
-9.23,28.18981866,22.51283895,33.60204855,Reptile
-8.98,28.24677027,22.5493299,33.67968105,Reptile
-8.73,28.29997076,22.57888891,33.73132488,Reptile
-8.48,28.3588573,22.64199502,33.83832515,Reptile
-8.23,28.41930264,22.66493012,33.9176472,Reptile
-7.98,28.47617967,22.68786522,34.00147347,Reptile
-7.73,28.53015278,22.71080032,34.09251627,Reptile
-7.48,28.58555016,22.73373542,34.18355906,Reptile
-7.23,28.64769232,22.89430919,34.36751905,Reptile
-6.98,28.70075176,22.99679304,34.51341053,Reptile
-6.73,28.75209903,23.05272594,34.57511975,Reptile
-6.48,28.80980674,23.09879525,34.6633406,Reptile
-6.23,28.87080969,23.16459172,34.77881051,Reptile
-5.98,28.93681647,23.18725219,34.85086566,Reptile
-5.73,28.99673344,23.11935039,34.82591621,Reptile
-5.48,29.05127112,23.20203187,34.92044463,Reptile
-5.23,29.10819399,23.34493035,35.12351777,Reptile
-4.98,29.16737561,23.37503127,35.19266572,Reptile
-4.73,29.22370931,23.40513218,35.2274211,Reptile
-4.48,29.27740536,23.4352331,35.31591323,Reptile
-4.23,29.32647714,23.52236345,35.45732829,Reptile
-3.98,29.37622495,23.56488145,35.54554914,Reptile
-3.73,29.4414878,23.60739945,35.63376999,Reptile
-3.48,29.50038509,23.64991745,35.72199085,Reptile
-3.23,29.54775409,23.68202223,35.81090377,Reptile
-2.98,29.60270269,23.63767631,35.82234111,Reptile
-2.73,29.65754244,23.68124076,35.91635529,Reptile
-2.48,29.71639252,23.7248052,36.01036948,Reptile
-2.23,29.77088432,23.76836965,36.10438367,Reptile
-1.98,29.82685044,23.79833706,36.19839786,Reptile
-1.73,29.8820794,23.81472684,36.29241205,Reptile
-1.48,29.9449464,23.89352952,36.40791447,Reptile
-1.23,30.00206666,23.91566606,36.48044042,Reptile
-0.98,30.05348175,23.91902543,36.55918352,Reptile
-0.73,30.1113217,23.96453818,36.6684688,Reptile
-0.48,30.17436688,24.01452256,36.78064109,Reptile
-0.23,30.23638555,24.0709122,36.87527277,Reptile
0.02,30.28734011,24.09671507,36.94296746,Reptile
0.27,30.22696152,24.06599737,36.86540643,Reptile
0.52,30.16376658,24.00968619,36.76652576,Reptile
0.77,30.10192793,23.96075105,36.65342653,Reptile
1.02,30.0462587,23.92759752,36.55941234,Reptile
1.27,29.9913575,23.9133934,36.46539815,Reptile
1.52,29.93458073,23.88877698,36.3983202,Reptile
1.77,29.87324277,23.81210448,36.27736978,Reptile
2.02,29.81773595,23.79571469,36.18335559,Reptile
2.27,29.76243361,23.76139933,36.0893414,Reptile
2.52,29.70755588,23.71783489,35.99532721,Reptile
2.77,29.64957143,23.67427045,35.90131302,Reptile
3.02,29.59354234,23.630706,35.8077625,Reptile
3.27,29.5405404,23.67718586,35.79609636,Reptile
3.52,29.49214413,23.64311457,35.70787551,Reptile
3.77,29.43195743,23.60059657,35.61965466,Reptile
4.02,29.36829273,23.55807857,35.5314338,Reptile
4.27,29.31880991,23.51556057,35.44321295,Reptile
4.52,29.26896039,23.43041695,35.30007353,Reptile
4.77,29.21469023,23.40031604,35.21910883,Reptile
5.02,29.1572055,23.37021512,35.17855039,Reptile
5.27,29.09908633,23.23404643,35.00307921,Reptile
5.52,29.04179045,23.19506156,34.90926514,Reptile
5.77,28.98767573,23.11825412,34.81349465,Reptile
6.02,28.92566625,23.18433445,34.83933684,Reptile
6.27,28.8614736,23.15564246,34.76728169,Reptile
6.52,28.80017694,23.09769898,34.64922527,Reptile
6.77,28.74495494,23.04377667,34.56100441,Reptile
7.02,28.69262755,22.91493481,34.42532108,Reptile
7.27,28.63820514,22.89011045,34.36023364,Reptile
7.52,28.57517232,22.7300658,34.16899221,Reptile
7.77,28.52308312,22.7071307,34.07794942,Reptile
8.02,28.46645093,22.6841956,33.98690663,Reptile
8.27,28.41088261,22.6612605,33.90495568,Reptile
8.52,28.3474438,22.6383254,33.82563363,Reptile
8.77,28.29214907,22.57470837,33.72098277,Reptile
9.02,28.23675249,22.50828358,33.63113467,Reptile
9.27,28.18044703,22.51370664,33.59170645,Reptile
9.52,28.12187437,22.49632327,33.52706828,Reptile
9.77,28.06550173,22.45446601,33.46243012,Reptile
10.02,28.00673504,22.44177555,33.42749689,Reptile
10.27,27.95025083,22.32101684,33.27037928,Reptile
10.52,27.89023861,22.28997714,33.21369136,Reptile
10.77,27.8273887,22.25893744,33.14947075,Reptile
11.02,27.77486066,22.20808016,33.0612499,Reptile
11.27,27.71375322,22.1561223,32.98774907,Reptile
11.52,27.64714887,22.10287007,32.88480819,Reptile
11.77,27.58417275,22.07985748,32.82264857,Reptile
12.02,27.5262421,22.05492986,32.72043634,Reptile
12.27,27.46863309,22.00657414,32.67516074,Reptile
12.52,27.40172723,21.95821843,32.61559574,Reptile
12.77,27.34320258,21.90002508,32.51428374,Reptile
13.02,27.28212734,21.82196696,32.41297173,Reptile
13.27,27.22110813,21.77868835,32.33055117,Reptile
13.52,27.16634857,21.72460167,32.25822286,Reptile
13.77,27.10741201,21.70076129,32.21666747,Reptile
14.02,27.04962959,21.5845859,32.08054853,Reptile
14.27,26.99172618,21.53262804,32.00122648,Reptile
14.52,26.94347782,21.52161076,31.96335026,Reptile
14.77,26.89115806,21.48540174,31.89299078,Reptile
15.02,26.83702429,21.44919272,31.82263131,Reptile
15.27,26.7881396,21.4129837,31.75227184,Reptile
15.52,26.72138623,21.37677467,31.68191236,Reptile
15.77,26.65805571,21.32959418,31.61448238,Reptile
16.02,26.60781355,21.30435663,31.55222998,Reptile
16.27,26.55489567,21.25158406,31.47083394,Reptile
16.52,26.48774784,21.23007727,31.40300452,Reptile
16.77,26.42049884,21.18228578,31.330115,Reptile
17.02,26.35657155,21.13670483,31.28700989,Reptile
17.27,26.28976284,21.12331152,31.24435764,Reptile
17.52,26.23141542,21.06806004,31.2017054,Reptile
17.77,26.17644744,21.11918397,31.19754207,Reptile
18.02,26.11528826,21.07080009,31.12868796,Reptile
18.27,26.06343113,20.95383976,30.99602481,Reptile
18.52,25.99428247,21.02924546,31.03109642,Reptile
18.77,25.93914033,20.84040745,30.84278449,Reptile
19.02,25.87698306,20.83920163,30.80520118,Reptile
19.27,25.81585799,20.78130202,30.71829116,Reptile
19.52,25.76107042,20.79743031,30.68069638,Reptile
19.77,25.70371878,20.75610925,30.61844398,Reptile
20.02,25.64086624,20.70148201,30.55619159,Reptile
20.27,25.58533948,20.62475936,30.46930448,Reptile
20.52,25.53093766,20.57981569,30.3926521,Reptile
20.77,25.47754912,20.53760028,30.33638002,Reptile
21.02,25.41250739,20.54008935,30.30915946,Reptile
21.27,25.35460362,20.51690508,30.24492959,Reptile
21.52,25.29401026,20.46279257,30.18267719,Reptile
21.77,25.23169623,20.39515246,30.12042479,Reptile
22.02,25.17128956,20.31833267,30.03357779,Reptile
22.27,25.11398477,20.25987225,29.97133112,Reptile
22.52,25.05519312,20.23267937,29.93366759,Reptile
22.77,25.00057727,20.16470923,29.87141519,Reptile
23.02,24.94361902,20.04595511,29.75160565,Reptile
23.27,24.8887541,19.98931182,29.68275154,Reptile
23.52,24.83210103,19.91967163,29.61389742,Reptile
23.77,24.77136568,19.97609171,29.66624781,Reptile
24.02,24.70745748,19.74361926,29.43985729,Reptile
24.27,24.6519044,19.67293978,29.37110574,Reptile
24.52,24.59825612,19.65111128,29.33848096,Reptile
24.77,24.54227023,19.58347118,29.26301582,Reptile
25.02,24.48199881,19.54043286,29.20897086,Reptile
25.27,24.42138096,19.49207715,29.17666431,Reptile
25.52,24.365704,19.44372144,29.12402572,Reptile
25.77,24.31034745,19.39536573,29.07138712,Reptile
26.02,24.25568873,19.36562137,29.03763107,Reptile
26.27,24.2028892,19.00268141,28.65645501,Reptile
26.52,24.15254778,18.95424666,28.58977407,Reptile
26.77,24.09448717,18.90883777,28.52808546,Reptile
27.02,24.03754794,19.20505289,28.84190036,Reptile
27.27,23.97424293,19.11729201,28.76677622,Reptile
27.52,23.91664184,18.55208481,28.1945081,Reptile
27.77,23.85324838,18.51488894,28.14160357,Reptile
28.02,23.79280456,19.12134516,28.74562848,Reptile
28.27,23.73180803,19.08245303,28.68771289,Reptile
28.52,23.67373692,19.0435609,28.6505428,Reptile
28.77,23.62049663,18.4382136,28.03457663,Reptile
29.02,23.5769515,18.94936881,28.53557234,Reptile
29.27,23.52593969,18.90047724,28.48662483,Reptile
29.52,23.47011429,18.25451782,27.83509199,Reptile
29.77,23.409641,18.21732195,27.78782222,Reptile
30.02,23.3503192,18.16302893,27.72613362,Reptile
30.27,23.28748841,18.09538882,27.66444501,Reptile
30.52,23.22923634,18.02774871,27.60391675,Reptile
30.77,23.17746066,17.9601086,27.54106781,Reptile
31.02,23.10905162,18.00843512,27.595985,Reptile
31.27,23.04873339,17.97448661,27.54036508,Reptile
31.52,22.98821709,17.93271601,27.44780127,Reptile
31.77,22.92304946,17.86156106,27.35523746,Reptile
32.02,22.86818527,17.78476861,27.27285751,Reptile
32.27,22.81008003,17.70797615,27.20400339,Reptile
32.52,22.75213124,17.71262247,27.20149086,Reptile
32.77,22.68800307,17.65472285,27.12943571,Reptile
33.02,22.6223292,17.59682324,27.09740401,Reptile
33.27,22.5759909,17.52968081,27.07867606,Reptile
33.52,22.5148452,17.0589571,26.63794877,Reptile
33.77,22.46486991,17.00302421,26.54567081,Reptile
34.02,22.39224746,16.94709131,26.47531134,Reptile
34.27,22.32727029,16.92555496,26.42959934,Reptile
34.52,22.26867129,16.83522553,26.33703553,Reptile
34.77,22.20242399,16.77929263,26.29413791,Reptile
35.02,22.15111583,16.70809081,26.21846997,Reptile
35.27,22.09546292,16.63427052,26.17958699,Reptile
35.52,22.03565802,16.63950806,26.18526714,Reptile
35.77,21.97401254,16.60420335,26.17077712,Reptile
36.02,21.92126551,17.01054336,26.57536468,Reptile
36.27,21.86877302,16.95721636,26.53598909,Reptile
36.52,21.81638943,16.85530137,26.44753322,Reptile
36.77,21.75164567,16.80555115,26.40923913,Reptile
37.02,21.6978687,16.75019389,26.32440075,Reptile
37.27,21.64300678,16.69238883,26.26451837,Reptile
37.52,21.58141104,16.63947937,26.20684181,Reptile
37.77,21.51401511,16.58941189,26.16795579,Reptile
38.02,21.45277493,16.51447699,26.09549446,Reptile
38.27,21.40035948,16.4668104,26.02498884,Reptile
38.52,21.34014617,16.40550966,25.96510645,Reptile
38.77,21.27975509,16.34391802,25.90522407,Reptile
39.02,21.21507253,16.27635628,25.86514436,Reptile
39.27,21.15678317,16.22160742,25.83783591,Reptile
39.52,21.10455749,16.09143327,25.73240275,Reptile
39.77,21.05203068,16.0729087,25.70585054,Reptile
40.02,20.99176391,15.97563404,25.61081211,Reptile
40.27,20.92492762,15.91773443,25.54592977,Reptile
40.52,20.86899346,15.84343554,25.46901403,Reptile
40.77,20.81723151,15.78774618,25.426165,Reptile
41.02,20.76075778,15.73586236,25.38688153,Reptile
41.27,20.70104373,15.60447694,25.26473763,Reptile
41.52,20.64779262,15.52838239,25.20248523,Reptile
41.77,20.58368678,15.53317714,25.21091131,Reptile
42.02,20.51698617,15.46033062,25.13285339,Reptile
42.27,20.47171128,15.39943495,25.10514366,Reptile
42.52,20.41135946,15.32956063,25.05295587,Reptile
42.77,20.35142006,15.31618431,25.04972421,Reptile
43.02,20.28338904,15.26813554,25.02201448,Reptile
43.27,20.22918848,15.19938018,24.99430476,Reptile
43.52,20.17533404,15.02312573,24.86177776,Reptile
43.77,20.11768118,14.89384829,24.74826372,Reptile
44.02,20.04851208,14.92029171,24.79317284,Reptile
44.27,19.99258842,14.85755974,24.74675745,Reptile
44.52,19.93812599,14.5979098,24.52792925,Reptile
44.77,19.88182488,14.53855075,24.46804687,Reptile
45.02,19.81544631,14.44972636,24.40816448,Reptile
45.27,19.7454298,14.32090474,24.292149,Reptile
45.52,19.69608074,14.24040623,24.2313669,Reptile
45.77,19.64364385,14.1832532,24.22851733,Reptile
46.02,19.58246477,14.09442881,24.17167292,Reptile
46.27,19.51405405,14.17817788,24.27767488,Reptile
46.52,19.44933941,14.03585953,24.14725517,Reptile
46.77,19.38445078,13.96310997,24.08815012,Reptile
47.02,19.31793396,13.92149218,24.06030919,Reptile
47.27,19.25148056,13.85612044,24.06481776,Reptile
47.52,19.19621917,13.75292583,24.01281049,Reptile
47.77,19.14075719,13.64973121,23.97678639,Reptile
48.02,19.07448834,13.67768896,24.05052667,Reptile
48.27,19.01554314,13.59819591,24.02614471,Reptile
48.52,18.95697859,13.41247922,23.90556623,Reptile
48.77,18.90703556,13.58270273,24.07852246,Reptile
49.02,18.847619,13.49731076,24.02264521,Reptile
49.27,18.78485514,13.39414613,23.9760297,Reptile
49.52,18.72549396,13.47925193,24.07072047,Reptile
49.77,18.66602393,13.42331904,24.02893024,Reptile
50.02,18.60628722,13.23333114,23.88647116,Reptile
50.27,18.55296272,13.16345683,23.83364752,Reptile
50.52,18.50616129,13.09358251,23.78347577,Reptile
50.77,18.44694732,13.29722541,24.01051675,Reptile
51.02,18.39115273,13.25560763,23.96099816,Reptile
51.27,18.33010139,13.21017791,23.94925119,Reptile
51.52,18.26302285,12.98791212,23.76712137,Reptile
51.77,18.21227844,12.89649587,23.70306999,Reptile
52.02,18.15763261,12.80732775,23.65499726,Reptile
52.27,18.09321422,12.69558405,23.58447241,Reptile
52.52,18.03477355,12.62674338,23.54763561,Reptile
52.77,17.98114036,12.70826918,23.68123953,Reptile
53.02,17.94082468,12.64172282,23.64494927,Reptile
53.27,17.88868612,12.32496503,23.36428587,Reptile
53.52,17.8315432,12.25509072,23.33644494,Reptile
53.77,17.7685011,12.1548164,23.28283556,Reptile
54.02,17.70624553,12.08499027,23.24432478,Reptile
54.27,17.65083962,11.99469809,23.20581399,Reptile
54.52,17.58983913,11.9044059,23.1673032,Reptile
54.77,17.52976455,11.7077395,22.9791508,Reptile
55.02,17.47114073,11.64039234,22.94720469,Reptile
55.27,17.41286455,11.88484317,23.25044222,Reptile
55.52,17.35420209,11.81728143,23.20880279,Reptile
55.77,17.28910974,11.7495676,23.16716336,Reptile
56.02,17.23291,11.67891979,23.12552393,Reptile
56.27,17.17769002,11.56884265,23.05252701,Reptile
56.52,17.11804992,11.47848018,23.00235374,Reptile
56.77,17.06626842,11.38811771,22.97451281,Reptile
57.02,17.00866867,11.32940459,22.95896621,Reptile
57.27,16.93722311,11.24202578,22.91883094,Reptile
57.52,16.87097032,11.04038747,22.7442038,Reptile
57.77,16.80941617,10.97971911,22.69939073,Reptile
58.02,16.74582546,10.91905074,22.66102949,Reptile
58.27,16.68937543,10.84594287,22.61629451,Reptile
58.52,16.6275348,10.7555804,22.5747464,Reptile
58.77,16.56962334,10.77803673,22.66749019,Reptile
59.02,16.5179507,10.63037417,22.55785274,Reptile
59.27,16.45607454,10.6059043,22.55767715,Reptile
59.52,16.3974443,10.51983808,22.5425719,Reptile
59.77,16.33918512,10.36823776,22.42809053,Reptile
60.02,16.27993074,10.21340557,22.32545774,Reptile
60.27,16.22608143,10.12567982,22.28390963,Reptile
60.52,16.16478312,10.0666708,22.24676833,Reptile
60.77,16.10922559,10.00766178,22.21244399,Reptile
61.02,16.05290691,9.931343755,22.18049787,Reptile
61.27,15.99196117,9.843964953,22.14855175,Reptile
61.52,15.93385272,9.756586151,22.11660564,Reptile
61.77,15.88107933,9.541526065,21.94694731,Reptile
62.02,15.8260761,9.581673095,21.99307286,Reptile
62.27,15.75802796,9.494449746,21.95152475,Reptile
-41.11,20.73919063,15.71154014,25.37381703,Invertebrate
-40.86,20.80021281,15.77910188,25.42402815,Invertebrate
-40.61,20.85367383,15.82139696,25.45029141,Invertebrate
-40.36,20.90539906,15.89689057,25.52437211,Invertebrate
-40.11,20.96793414,15.95479018,25.58446594,Invertebrate
-39.86,21.03212968,16.04934884,25.6825808,Invertebrate
-39.61,21.08526478,16.06192302,25.70401926,Invertebrate
-39.36,21.13762167,16.18447232,25.81185713,Invertebrate
-39.11,21.18968475,16.25203406,25.85531332,Invertebrate
-38.86,21.2492635,16.3195958,25.88366641,Invertebrate
-38.61,21.31784329,16.38344139,25.94354879,Invertebrate
-38.36,21.37855846,16.44474213,26.00343118,Invertebrate
-38.11,21.42945388,16.50123822,26.06940838,Invertebrate
-37.86,21.49491249,16.5641935,26.14186971,Invertebrate
-37.61,21.55493762,16.61955076,26.19185161,Invertebrate
-37.36,21.61755116,16.67490802,26.24296071,Invertebrate
-37.11,21.67503074,16.73026528,26.30284309,Invertebrate
-36.86,21.73171492,16.78562253,26.37763812,Invertebrate
-36.61,21.79531205,16.87384735,26.4824383,Invertebrate
-36.36,21.85061622,16.93514809,26.52181388,Invertebrate
-36.11,21.89770571,16.9935898,26.56118947,Invertebrate
-35.86,21.95354503,16.56052763,26.13715342,Invertebrate
-35.61,22.01421394,16.62679836,26.17359628,Invertebrate
-35.36,22.07533748,16.66210307,26.20849291,Invertebrate
-35.11,22.13296255,16.68151551,26.19887418,Invertebrate
-34.86,22.18011998,16.73271249,26.25330693,Invertebrate
-34.61,22.24939642,16.81508968,26.31736367,Invertebrate
-34.36,22.29994945,16.90297639,26.3993826,Invertebrate
-34.11,22.35998657,16.92695547,26.44998193,Invertebrate
-33.86,22.43866245,16.98288836,26.5203414,Invertebrate
-33.61,22.49503396,17.03882126,26.60345947,Invertebrate
-33.36,22.55552695,17.50335137,27.071934,Invertebrate
-33.11,22.59753079,17.57597938,27.09066195,Invertebrate
-32.86,22.66732128,17.63387899,27.1093899,Invertebrate
-32.61,22.72742971,17.6917786,27.17555101,Invertebrate
-32.36,22.78999881,17.74967822,27.24760616,Invertebrate
-32.11,22.85092909,17.75712333,27.24807002,Invertebrate
-31.86,22.90087325,17.83391578,27.32191449,Invertebrate
-31.61,22.96544425,17.91070824,27.4144783,Invertebrate
-31.36,23.02630878,17.95944919,27.50704211,Invertebrate
-31.11,23.0891144,17.98151122,27.5614957,Invertebrate
-30.86,23.15127826,17.93575817,27.51885991,Invertebrate
-30.61,23.21118392,18.00339827,27.58054851,Invertebrate
-30.36,23.26611042,18.07103838,27.64223712,Invertebrate
-30.11,23.32830148,18.13867849,27.70392572,Invertebrate
-29.86,23.38669442,18.20393144,27.76561432,Invertebrate
-29.61,23.45044716,18.24055145,27.81428622,Invertebrate
-29.36,23.50783257,18.88287628,28.4724138,Invertebrate
-29.11,23.56027995,18.93176784,28.51295086,Invertebrate
-28.86,23.60371698,18.98065941,28.5757883,Invertebrate
-28.61,23.65729382,18.46821513,28.07405734,Invertebrate
-28.36,23.70870689,19.06845186,28.67433165,Invertebrate
-28.11,23.77047406,19.10734399,28.72057447,Invertebrate
-27.86,23.83051048,18.50149842,28.12969109,Invertebrate
-27.61,23.8930424,18.5386943,28.17453591,Invertebrate
-27.36,23.95488843,19.0878234,28.73660565,Invertebrate
-27.11,24.01441568,19.15225344,28.79316358,Invertebrate
-26.86,24.07513059,18.88765968,28.50587757,Invertebrate
-26.61,24.13272053,18.93922868,28.56756617,Invertebrate
-26.36,24.18552629,18.98646459,28.6311256,Invertebrate
-26.11,24.23601159,19.02266191,28.69094338,Invertebrate
-25.86,24.28641328,19.40518981,29.07746894,Invertebrate
-25.61,24.3476881,19.42631338,29.10507582,Invertebrate
-25.36,24.40121275,19.47466909,29.15771442,Invertebrate
-25.11,24.46210169,19.51593064,29.18951467,Invertebrate
-24.86,24.52363737,19.57138052,29.24483937,Invertebrate
-24.61,24.57398601,19.61568507,29.2976046,Invertebrate
-24.36,24.63676011,19.69072596,29.3825476,Invertebrate
-24.11,24.68578314,19.72690871,29.4209074,Invertebrate
-23.86,24.75333956,19.95849074,29.646132,Invertebrate
-23.61,24.81244525,20.00738231,29.70200925,Invertebrate
-23.36,24.86720496,19.96496138,29.65796406,Invertebrate
-23.11,24.92416984,20.02628931,29.72681817,Invertebrate
-22.86,24.98199429,20.13530472,29.84900433,Invertebrate
-22.61,25.03554887,20.21698392,29.92411646,Invertebrate
-22.36,25.09376192,20.24179218,29.94892232,Invertebrate
-22.11,25.150369,20.30073171,30.01116899,Invertebrate
-21.86,25.2091426,20.3476895,30.07341566,Invertebrate
-21.61,25.27263996,20.43844213,30.16026632,Invertebrate
-21.36,25.33289935,20.49890729,30.22251872,Invertebrate
-21.11,25.38994034,20.53293861,30.28477112,Invertebrate
-20.86,25.45710569,20.51372835,30.29889338,Invertebrate
-20.61,25.51135892,20.56551172,30.37253629,Invertebrate
-20.36,25.5653219,20.59252812,30.42841354,Invertebrate
-20.11,25.61795402,20.6818162,30.53378072,Invertebrate
-19.86,25.67305814,20.73644344,30.59603312,Invertebrate
-19.61,25.74230764,20.78439507,30.65828552,Invertebrate
-19.36,25.79634332,20.81482407,30.73483912,Invertebrate
-19.11,25.8518312,20.82689838,30.78279032,Invertebrate
-18.86,25.91642797,20.77015638,30.76367707,Invertebrate
-18.61,25.97327783,21.00957965,31.01968607,Invertebrate
-18.36,26.03970141,21.06420689,31.08960219,Invertebrate
-18.11,26.09507146,21.04995623,31.10390048,Invertebrate
-17.86,26.15474066,21.10785584,31.18530101,Invertebrate
-17.61,26.20930252,21.12970854,31.24160871,Invertebrate
-17.36,26.26815834,21.10348868,31.22900283,Invertebrate
-17.11,26.33358406,21.14648529,31.29198395,Invertebrate
-16.86,26.39743819,21.17135721,31.31834905,Invertebrate
-16.61,26.4629087,21.21890334,31.38059572,Invertebrate
-16.36,26.53302993,21.21173525,31.41069466,Invertebrate
-16.11,26.58872038,21.29132138,31.52981911,Invertebrate
-15.86,26.63872003,21.31218613,31.59207151,Invertebrate
-15.61,26.69790718,21.36054184,31.65658295,Invertebrate
-15.36,26.761583,21.39994845,31.72694243,Invertebrate
-15.11,26.82060679,21.43615747,31.7973019,Invertebrate
-14.86,26.86918818,21.47236649,31.86766137,Invertebrate
-14.61,26.92396569,21.50857552,31.93802085,Invertebrate
-14.36,26.97660584,21.51392321,31.97267054,Invertebrate
-14.11,27.03001335,21.56588107,32.05199259,Invertebrate
-13.86,27.08511074,21.69217875,32.20170753,Invertebrate
-13.61,27.14563433,21.71601914,32.24326292,Invertebrate
-13.36,27.19598931,21.75684773,32.30375923,Invertebrate
-13.11,27.26124399,21.95650999,32.5345469,Invertebrate
-12.86,27.32008697,21.87818447,32.47781141,Invertebrate
-12.61,27.37928027,21.93885283,32.57912342,Invertebrate
-12.36,27.44429348,21.98916609,32.65886152,Invertebrate
-12.11,27.50539228,22.0375218,32.70413713,Invertebrate
-11.86,27.56600956,22.07157295,32.77863537,Invertebrate
-11.61,27.62517462,22.1338317,32.90089425,Invertebrate
-11.36,27.69119862,22.15698253,32.97440897,Invertebrate
-11.11,27.75540456,22.18937533,33.03724641,Invertebrate
-10.86,27.80726387,22.24133319,33.11771124,Invertebrate
-10.61,27.86659764,22.29329104,33.2059321,Invertebrate
-10.36,27.92898642,22.30984255,33.24182334,Invertebrate
-10.11,27.98637591,22.39521837,33.37452222,Invertebrate
-9.86,28.0440139,22.44916461,33.44521856,Invertebrate
-9.61,28.10226211,22.48234726,33.50379855,Invertebrate
-9.36,28.15898545,22.51304543,33.56843671,Invertebrate
-9.11,28.21792059,22.49787179,33.60021796,Invertebrate
-8.86,28.2733382,22.56231726,33.69771304,Invertebrate
-8.61,28.32500817,22.62676273,33.79707769,Invertebrate
-8.36,28.3913442,22.65300386,33.87639974,Invertebrate
-8.11,28.44496581,22.67593897,33.95572179,Invertebrate
-7.86,28.50426267,22.69887407,34.04517401,Invertebrate
-7.61,28.554868,22.72180917,34.13621681,Invertebrate
-7.36,28.61685356,22.87442725,34.34384148,Invertebrate
-7.11,28.67357452,22.90609526,34.39737258,Invertebrate
-6.86,28.72751567,23.02364083,34.53475234,Invertebrate
-6.61,28.78258849,23.07957372,34.61746576,Invertebrate
-6.36,28.8414316,23.10208408,34.70568661,Invertebrate
-6.11,28.90332896,23.17776953,34.81339698,Invertebrate
-5.86,28.96665022,23.20037691,34.88678962,Invertebrate
-5.61,29.02167123,23.16942258,34.8841113,Invertebrate
-5.36,29.0789497,23.22294281,34.96743989,Invertebrate
-5.11,29.13551696,23.35937879,35.14845457,Invertebrate
-4.86,29.19613203,23.38570958,35.20040623,Invertebrate
-4.61,29.2505425,23.41958062,35.26443422,Invertebrate
